,0
215,0.5191097438051915
216,0.5127996332553948
217,0.5340136768971628
218,0.530321494929266
219,0.5224275164559562
220,0.5239941729597336
221,0.5230786988051055
222,0.5160529583988915
223,0.5215858998035546
224,0.5277294701800777
225,0.5119172471489146
226,0.5188656711005809
227,0.5461935502317238
228,0.5382193512619661
229,0.5354974595999797
230,0.5489875542841993
231,0.5177447594211824
232,0.5275200195325024
233,0.4864167761110083
234,0.5295487616204702
235,0.5338376644779038
236,0.536123713841236
237,0.532367285241934
238,0.5557553990309003
239,0.5313114530333373
240,0.5395415549032007
241,0.5295220916158612
242,0.561316403097425
243,0.544856037902969
244,0.5059591103044137
245,0.5712445539350804
246,0.563224482516889
247,0.5557477951533282
248,0.5347136517405261
249,0.5472123050953818
250,0.5525288506040785
251,0.5411221898516527
252,0.5510354414342405
253,0.5392786263224575
254,0.526110073353679
255,0.5717807793245855
256,0.5617372940556847
257,0.5410540163221014
258,0.564548458223121
259,0.5367357914217065
260,0.5294455004706021
261,0.5667984163644091
262,0.5446204131573497
263,0.5496042611723603
264,0.5518658788990277
265,0.548795119730402
266,0.557131955635034
267,0.51557199104572
268,0.5206987114161756
269,0.5247556359964632
270,0.5327233367132689
271,0.5388342881985863
272,0.5556028937127233
273,0.5850153955959466
274,0.5790434449483038
275,0.5408071994215301
276,0.554897543121222
277,0.5283289891318644
278,0.5430575855873161
279,0.5374416108156224
280,0.5441802824872396
281,0.5346440983431164
282,0.5148682134370933
283,0.5482664640926049
284,0.5343153753313195
285,0.5289483609388127
286,0.5370678261411846
287,0.5305965894493453
288,0.5358112898230658
289,0.5516466151493843
290,0.5275479620202627
291,0.565470191155266
292,0.5414252497234884
293,0.5452230826278496
294,0.5644487521202304
295,0.5574911459595875
296,0.5651629786455235
297,0.5254621609330705
298,0.5683423407437421
299,0.5427579153657563
300,0.5482640536506208
301,0.5586367732126547
302,0.5605265355598739
303,0.538365859556568
304,0.5393635940489958
305,0.5376963359611677
306,0.5255858373500287
307,0.5485502901896615
308,0.544734454348393
309,0.5512512103845897
310,0.5642596357341279
311,0.5739137760841195
312,0.5511264952176633
313,0.5472534022965432
314,0.5855021871076205
315,0.5498235603816417
316,0.5371967688021996
317,0.571332120470517
318,0.5432711083556082
319,0.5378837842389528
320,0.5432958191864834
321,0.5531950502595846
322,0.5469124915695448
323,0.5388607746069074
324,0.5460965764239022
325,0.5728174144851877
326,0.5734458873984267
327,0.551436571816146
328,0.5322436441574497
329,0.5565530163109637
330,0.5319206926448201
331,0.5405619826276717
332,0.5539214735584664
333,0.533308631272852
334,0.5436754445501004
335,0.5521961057086157
336,0.5465934047197907
337,0.5309876612776301
338,0.5310397360166599
339,0.5360014389612539
340,0.5460884050536972
341,0.5507638818706618
342,0.5110364522350721
343,0.5144612305169228
344,0.503042551628222
345,0.5262589800167102
346,0.5463393214005028
347,0.5608860822016049
348,0.5518429803955047
349,0.5769082629170496
350,0.540036944504871
351,0.5330388561827354
352,0.5762818883474351
353,0.5659357063433141
354,0.54101059434392
355,0.5749140956204418
356,0.5734919442898243
357,0.5600042826497494
358,0.5722991638175737
359,0.5728690969671885
360,0.552165265846993
361,0.5780662564948531
362,0.5834168578539205
363,0.5300251787503149
364,0.5808647441661687
365,0.5506778322534245
366,0.5328534535478241
367,0.5681261966295493
368,0.5589211359133393
369,0.5536041815467696
370,0.5431491378182678
371,0.579620731294719
372,0.5588763579873824
373,0.5711977744139467
374,0.559412737678047
375,0.5600766046784582
376,0.586533033036157
377,0.6013154748464606
378,0.5758717801436134
379,0.5732201846340549
380,0.5732688580481791
381,0.5620006507196806
382,0.5353675029888376
383,0.5607289968550383
384,0.557405431698389
385,0.5474913314676797
386,0.5697940092171007
387,0.5877863206465053
388,0.5687776052708925
389,0.540215453775837
390,0.5679531225659707
391,0.5507990276252149
392,0.5441659924074792
393,0.5660609337114344
394,0.5587642711905485
395,0.5373437104051031
396,0.5732814592586809
397,0.5439216513315346
398,0.5510598059116747
399,0.5699529937176484
400,0.5723235333171579
401,0.5634983359919713
402,0.5154335147599715
403,0.5586230430266147
404,0.5412105209747812
405,0.5239921522956876
406,0.5635829575505926
407,0.5282492544115654
408,0.5477186506344652
409,0.5472997655563572
410,0.5417866241607969
411,0.5549716781847152
412,0.571020081373982
413,0.5553979999182116
414,0.5736447742072414
415,0.5604128539003002
416,0.5786420862149683
417,0.5583122635198058
418,0.5729637623240845
419,0.5887702763023173
420,0.5654320139756903
421,0.5594519765668684
422,0.5909825217885212
423,0.5532640683610893
424,0.545402247601449
425,0.5568433193455419
426,0.5270679912651738
427,0.5316192375584154
428,0.5659038805982349
429,0.5102454972745813
430,0.5784830609588938
431,0.5691920862789338
432,0.5543087427510787
433,0.5594871127349462
434,0.5814307410096938
435,0.5693081913253476
436,0.5539480691057467
437,0.5679083062808508
438,0.5458726832827367
439,0.5778138277096134
440,0.5479796198867714
441,0.5860890482910878
442,0.5754956196883491
443,0.558085472489823
444,0.5374044944295876
445,0.5697315068926126
446,0.5654891857776779
447,0.5732299512674515
448,0.5812172965023485
449,0.5764743441580868
450,0.57678044491012
451,0.591202277969423
452,0.5423999913446695
453,0.5824158305177608
454,0.5830146446053422
455,0.5800195006207512
456,0.5586371115275484
457,0.5959927808340443
458,0.5677741694248415
459,0.5775677407910371
460,0.5350201312329576
461,0.5316590274558948
462,0.5669758892056594
463,0.5536852447550535
464,0.5850002499250746
465,0.5693038141489923
466,0.5673502451682986
467,0.5346791831581703
468,0.5405694295295462
469,0.5458554824404345
470,0.5726564505228541
471,0.5766213581232447
472,0.553839900191456
473,0.5141999757177805
474,0.5498510243642104
475,0.5561500739153165
476,0.5263301197068574
477,0.5604588621814224
478,0.5495842776386604
479,0.5749176925052235
480,0.5765139583469094
481,0.5734063242010973
482,0.5637659904503155
483,0.5575106512627535
484,0.5793314670931365
485,0.5441656193196571
486,0.5567809074605361
487,0.5793493447676008
488,0.557799612480639
489,0.5718171699465063
490,0.5601472270463467
491,0.5684145374876973
492,0.560494979291227
493,0.6012850349275485
494,0.5516911020432096
495,0.5503657567030404
496,0.5654546254744255
497,0.5942848917332327
498,0.5516503107403752
499,0.5496926543123116
500,0.5421576743697344
501,0.5506227046771084
502,0.5705692196633418
503,0.5635786663136689
504,0.543542794972528
505,0.5336974623315297
506,0.5596887961992835
507,0.5368641034776755
508,0.5549340699981713
509,0.5712717123079439
510,0.5591452721805373
511,0.5736290666962016
512,0.58422070661614
513,0.5585327331451699
514,0.5524573930474527
515,0.5808223444957303
516,0.5507529667841818
517,0.5750955935418381
518,0.5892574210769795
519,0.569717458401083
520,0.5333101516473071
521,0.5753819757000574
522,0.5486394594206488
523,0.5758232794530946
524,0.5803692072333686
525,0.5776218515780186
526,0.57794884871121
527,0.570648596692787
528,0.5575166045934118
529,0.5718056426563184
530,0.5774015518297351
531,0.595454045129948
532,0.5565678833260664
533,0.5761905487217217
534,0.5642616660476502
535,0.5574280940108395
536,0.5921841760326072
537,0.5532315960845132
538,0.5813925424052476
539,0.5709046788957438
540,0.5825355089466067
541,0.5836212057759962
542,0.5619228885509631
543,0.5607171654776023
544,0.5535669133411133
545,0.5503640026995587
546,0.5731562974006715
547,0.5615701246798988
548,0.5630264333192233
549,0.5747306601242397
550,0.5808710268543242
551,0.562151495837216
552,0.6070825259504617
553,0.5799382441519291
554,0.5982593963400359
555,0.5895604974577913
556,0.5924574809069618
557,0.5806913565874156
558,0.5868101062201858
559,0.6003631541745446
560,0.557068500017835
561,0.6009874352505278
562,0.579581708974376
563,0.5823429115774795
564,0.5833987149544619
565,0.548751897611378
566,0.5626165737328546
567,0.5581650974296977
568,0.6072245810789807
569,0.591866349436641
570,0.5602191864321072
571,0.5617642251291343
572,0.5678053994152562
573,0.5586685425867265
574,0.5620453229254896
575,0.5463427629316502
576,0.5706835150675098
577,0.5546111410554736
578,0.5577945931497404
579,0.5661629212441724
580,0.5594081412932949
581,0.5904744624669599
582,0.5977389982921075
583,0.582036764124813
584,0.5762337341567151
585,0.5847514377319387
586,0.5468333097130827
587,0.5639408095249017
588,0.5580833267950684
589,0.5930947629913175
590,0.560603767463849
591,0.5875419977053837
592,0.5776709420041025
593,0.5616686044796603
594,0.5704092973016978
595,0.5465603223178822
596,0.5783890682809121
597,0.5653571890318145
598,0.5318665841756114
599,0.549694044836652
600,0.5507969114350995
601,0.5717986131781129
602,0.5662280701882341
603,0.5651860119270585
604,0.5592690623533642
605,0.5560067956075802
606,0.6034704072111097
607,0.5750599001013954
608,0.5821056793327399
609,0.5664898692896636
610,0.588663849543924
611,0.5929261823131624
612,0.5731555230006188
613,0.5718348206005682
614,0.5990823565460061
615,0.5837070955126284
616,0.5731151961761859
617,0.5375054222572746
618,0.5634382584527452
619,0.5573237150753516
620,0.5661151806505967
621,0.5301940648404827
622,0.5957703343495787
623,0.5688923952345128
624,0.5948437144869336
625,0.5720390488144268
626,0.5737612103059981
627,0.5860191817753762
628,0.5636079386064151
629,0.582979106018878
630,0.5746439890643849
631,0.60620531786027
632,0.5391889204059551
633,0.546936852781113
634,0.5657868120643409
635,0.5449134552234042
636,0.5604461673379215
637,0.5423656266084901
638,0.5529584792065845
639,0.5869124229586086
640,0.550563679387373
641,0.5625000553172602
642,0.5379807865515497
643,0.5780995585732782
644,0.5699356819610947
645,0.584717814284948
646,0.6034283137155286
647,0.5960700205267131
648,0.5970755071445333
649,0.6072862777615129
650,0.6117895758202664
651,0.6163127794743903
652,0.6171280169960991
653,0.5825524833700664
654,0.5907526293824208
655,0.566314403133622
656,0.6200427203679223
657,0.598317120413686
658,0.5806462048945907
659,0.6285880865227089
660,0.6009467021206415
661,0.5977992406277471
662,0.620841647389869
663,0.6149872005370713
664,0.6104817989903552
665,0.5984903643754198
666,0.6113477184623944
667,0.5811200267604808
668,0.6035430640362194
669,0.5646248032266618
670,0.6922597238122361
671,0.5913857987097252
672,0.5992840788281917
673,0.6271515392666469
674,0.574364566215607
675,0.6056902596619846
676,0.5942228508802614
677,0.6015100458698451
678,0.6277585598694603
679,0.5415562068515524
680,0.599858163456256
681,0.5698598022516309
682,0.5601203407202341
683,0.594663302166963
684,0.5567374132092463
685,0.5674623834754504
686,0.569758763837802
687,0.5689779955016983
688,0.5780836425968134
689,0.574844671088414
690,0.5539783787942542
691,0.556840236650866
692,0.5863910397455679
693,0.5644329930314889
694,0.5619754476983683
695,0.5334759572374749
696,0.5765998854937621
697,0.5334823536281204
698,0.5840273194747992
699,0.5926773566363999
700,0.5596664633021828
701,0.5779856966437594
702,0.5590086387944383
703,0.5802902380294499
704,0.570747447824591
705,0.563831898168084
706,0.6010457741197349
707,0.571777206151968
708,0.5754272216452425
709,0.5812282892568936
710,0.5578420229978672
711,0.5852255224537923
712,0.5821771455096187
713,0.5976697225667057
714,0.5691442099676292
715,0.5748371231767401
716,0.6022849165829922
717,0.5706936540461013
718,0.5762324538545027
719,0.5832169943984238
720,0.5785730374710688
721,0.5880022209958047
722,0.5838032083386548
723,0.5729540849927605
724,0.5778933484033161
725,0.5852476553919752
726,0.5843535374199533
727,0.6081890374054435
728,0.596189574952405
729,0.5820291571886422
730,0.6145127430431943
731,0.5465959560247617
732,0.575534670123152
733,0.6067831206040967
734,0.566728982661233
735,0.6213931249800166
736,0.5774538587619868
737,0.5643692554374372
738,0.5594564093770683
739,0.5931383564367249
740,0.5840205454378089
741,0.5997751590654232
742,0.6171503621838099
743,0.5903261064275589
744,0.576201598429655
745,0.5848917904365077
746,0.5904143408878841
747,0.6038979195260376
748,0.5896080730332502
749,0.5841466325031587
750,0.5887895487161522
751,0.5713119843808225
752,0.6139414417851191
753,0.5849075156446504
754,0.5754861702790309
755,0.5477435635407841
756,0.5690046546244281
757,0.603201753743761
758,0.5793919833185386
759,0.5732536447651871
760,0.5772977697354488
761,0.6118152392547869
762,0.575746903912896
763,0.587546032174934
764,0.5637893911371782
765,0.5964407721299358
766,0.5532256958094627
767,0.5856820764955183
768,0.559689306279133
769,0.5875779548967475
770,0.5716685786903617
771,0.5692533376523302
772,0.5968077859448191
773,0.5834768531915714
774,0.574458714615271
775,0.5861988910348509
776,0.5715872391593121
777,0.5550071358129671
778,0.5842621132219317
779,0.54898925705909
780,0.5428409923826535
781,0.5443293724913437
782,0.554791581494942
783,0.5586345209686066
784,0.5458505910539856
785,0.5468836845035121
786,0.5628141120942424
787,0.5432982635254386
788,0.5706106053546041
789,0.5629869267131898
790,0.5577155731858993
791,0.5364699790976735
792,0.5612556195835937
793,0.5573476855294943
794,0.5376677377887725
